采样时刻,通气速率,搅拌功率,底物流加速率,底物流加温度,底物浓度,溶氧浓度,菌体浓度,体积,c02浓度,PH值,反应温度,反应热,酸流速,基质流速,冷却水流速,青霉素浓度
0.0838548185231539,0.331588132635261,0.1278377372534365,0.0,0.4464285714285552,0.5622407090980118,0.3228688273629885,0.229673556710675,0.0398766033446982,0.2819722574492976,0.0345911949685522,0.2532327586209248,0.2287597327873508,0.0,0.6283645713506834,0.0993665260810142,0.00094354
0.0851063829787234,0.3263525305410155,0.1395608485299604,0.0,0.429258241758248,0.5396483595172683,0.3270458819927384,0.2413386371216373,0.0378795258970612,0.2644340893227553,0.029200359389037,0.2995689655176647,0.2403487296258507,0.0,0.6553691048103626,2.096207541306942e-06,0.0010135
0.0863579474342928,0.3263525305410155,0.1510978786751025,0.0,0.4141483516484641,0.5160487926980565,0.2925797139483013,0.2535162001447966,0.0358824484494206,0.2654466629309582,0.0238095238095219,0.9568965517246396,0.2524512834168656,0.0,0.6842140875561938,0.1902077760914952,0.0010905
0.0876095118898623,0.331588132635261,0.1628209899516193,0.0,0.4035027472527872,0.4914153273890261,0.2591851463062582,0.2662225150694292,0.0338853710017836,0.2799028715801063,0.0179694519317124,0.7413793103451098,0.2650728286255015,0.0,0.7140537248794676,0.3401390204841401,0.0011755
0.0888610763454317,0.336823734729478,0.1790100483810874,0.0,0.3904532967032992,0.4657679745286899,0.2103070463193805,0.2794413126062588,0.0318882935541466,0.2783594341384768,0.0130278526504952,0.1422413793106898,0.27820113770527,0.0,0.7440963529328317,0.0290681099754324,0.0012697
0.0901126408010012,0.3490401396160507,0.1976181615184202,0.0,0.3818681318681456,0.4390800528656977,0.2141779294055901,0.2931807273999235,0.0298912161065096,0.275931223641136,0.0085354896675653,0.6573275862074297,0.2918511554352124,0.0,0.7743419717162859,0.0693131985611631,0.0013748
0.0913642052565707,0.3577661431064598,0.2115742463714198,0.0,0.373282967032992,0.4113182108358617,0.1911713248480069,0.3074732980289756,0.0278941386588726,0.3414830762576066,0.0044923629829298,1.0,0.3060405438269232,0.0,0.8057378713035854,0.3766905913820715,0.0014926
0.0926157697121401,0.3612565445026234,0.2301823595087455,0.0,0.3646978021978384,0.3825291406290448,0.1708983947863362,0.3222702166255867,0.0258970612112356,0.2444873723223327,0.0013477088948796,0.4159482758623198,0.320740771938596,0.0,0.836727789430704,0.2055457266713063,0.0016255
0.0938673341677096,0.3612565445026234,0.2487904726460712,0.0,0.3561126373626848,0.3527461938094346,0.1152845208415342,0.3375714831897568,0.02391622016561,0.345612017184259,0.0,0.34375,0.3359273846772539,0.0,0.8669734082141586,0.0628023779378348,0.0017767
0.0951188986232791,0.3595113438045416,0.2627465574990708,0.0,0.3519917582418657,0.3219827110027063,0.1089861348029579,0.3533526937875719,0.021919142717973,0.3807571691194542,0.0,0.8372844827590598,0.3515963061940675,0.0,0.896880709114129,0.2548841635712668,0.0019503
0.0963704630788485,0.3542757417102962,0.2744696687755876,0.0,0.3475274725275312,0.2903187359629102,0.0778878537374794,0.3695731751958416,0.019922065270336,0.3621277808908681,0.0022461814914613,0.6982758620692948,0.3676986263030828,0.0,0.9252994113267704,0.3351626237810554,0.0021516
0.097622027534418,0.3525305410122428,0.2813546706363965,0.0,0.3475274725275312,0.2579076858853098,0.0426453221362024,0.3861515809681854,0.017924987822699,0.3569174506739022,0.0076370170709765,0.38793103448279,0.3841541866439869,0.0,0.9515528790851157,0.1410412282099226,0.0023884
0.0988735919899874,0.3542757417102962,0.2860066989207297,0.0,0.3519917582418657,0.2249029779651684,0.0465490093163634,0.4029984300135849,0.0159441467770733,0.3914235998466394,0.0184186882300103,0.6971982758623199,0.4008706013099778,0.0,0.973475877934868,0.2137943033463857,0.0026711
0.1001251564455569,0.3612565445026234,0.2882396724972054,0.0,0.3605769230770193,0.1915647544031501,0.0334383064339771,0.419967298728555,0.0139470693294363,0.4249466678463641,0.0345911949685522,0.8114224137934798,0.4177133672896828,0.0,0.99079775356924,0.3602940559938958,0.0030154
0.1013767209011264,0.3664921465968689,0.2882396724972054,0.0,0.3712225274726961,0.1582932339695072,0.0214866815378567,0.4368466863525067,0.0119499918817993,0.4680056232243096,0.0606469002695391,0.5689655172418497,0.4344555956649272,0.0,1.0,0.2597410764444966,0.0034451
0.1026282853566958,0.3717277486910859,0.2906587272050629,0.0,0.3818681318681456,0.1256553932554305,0.0,0.4533112070999178,0.0099691508361736,0.4394471151482977,0.0997304582210212,0.6390086206897649,0.4507875219246702,0.0,0.9978347655457036,0.2563431240200229,0.0039986
0.1038798498122653,0.3787085514834416,0.295310755489389,0.0,0.3928571428571104,0.0944650104270996,0.119614661243057,0.4689215901603338,0.0079720733885366,0.4686446259867677,0.1590296495956877,0.7607758620692948,0.4662730302441569,0.0,0.9784829826104288,0.3631071665143422,0.0047411
0.1051314142678348,0.3891797556719041,0.302195757350205,0.0,0.4055631868133105,0.0658406969473699,0.1843371386082317,0.483067737185901,0.0059749959408996,0.5164223709951732,0.2470799640610934,0.636853448275815,0.480300743298965,0.0,0.93409567629735,0.3421555721388863,0.0057879
0.1063829787234042,0.3979057591623132,0.311685895050239,0.0,0.4206730769230944,0.0412505886717835,0.2974456545510211,0.4949280490681764,0.0039941548952739,0.4767550456641204,0.377358490566035,0.6023706896553449,0.4920636430208562,0.0,0.8518844306107797,0.3167411519079681,0.0073724
0.1076345431789737,0.4118673647469393,0.3163379233345722,0.0,0.4333791208792945,0.022148813798924,0.424987971832218,0.5036971959879932,0.0019970774476369,0.4609765928372706,0.5619946091644188,0.6605603448278998,0.5007628630392519,0.0,0.7147980242231321,0.3709197320208279,0.0099712
0.1088861076345431,0.4275741710296472,0.3161518422032046,0.9880316998220928,0.4484890109890784,0.0092217475197741,0.5785986091064181,0.508976580358087,0.0,0.4735600318518301,0.7982929020664855,0.5980603448283546,0.505994894320033,0.5202999999893486,0.510081872927067,0.3750303950093491,0.014579
0.1101376720901126,0.4397905759162199,0.318570896911055,0.988447586700862,0.4635989010988623,0.0081718402791455,0.6211892577527021,0.5122792460811348,0.0014775125832109,0.5247294069071282,0.9797843665768192,0.5334051724139499,0.5092705181626617,0.6958099999932457,0.2447053251223512,0.3496977268725422,0.020924
0.1113892365456821,0.4502617801047108,0.3232229251953811,0.9888865784062292,0.4763049450550625,0.0075441638411331,0.6370336351309973,0.5153216031757651,0.0029550251664218,0.4643682228841635,1.0,0.5409482758623199,0.5122920807615859,1.0,0.0872860139373255,0.3613463521796366,0.027544
0.1126408010012515,0.4642233856893654,0.330107927056197,0.9893255701115964,0.4872939560440272,0.007186635073041,0.6169356602370648,0.5182012673776345,0.0044325377496328,0.5193716145142104,0.9115004492362964,0.5269396551725549,0.5151465335585014,0.9038599999978651,0.0452094187684417,0.3641133461341741,0.034302
0.113892365456821,0.4764397905759097,0.3371790100483807,0.9900418197361428,0.5,0.0069925289694687,0.6355137121112726,0.5209751811992093,0.0059100503328473,0.4542424868021352,0.8086253369272214,0.5140086206897649,0.5178977315184032,0.9575699999990578,0.0273320251693891,0.34816539915984,0.041101
0.1151439299123904,0.492146596858646,0.3489021213248975,0.9907580693606896,0.5106456043956769,0.0068931413081893,0.6466124305646694,0.5236921525083176,0.0073875629160546,0.5282684991299731,0.7012578616352201,0.5484913793106898,0.5205877917458628,0.8297399999962194,0.0015348129087103,0.3519637272247051,0.047877
0.1163954943679599,0.507853403141354,0.3604391514700396,0.9913356900256464,0.5236950549451649,0.0068484502121778,0.6371211127148673,0.5263603159495976,0.0088650754992691,0.507328870144808,0.5911949685534559,0.5797413793106898,0.5232384521013039,0.8460499999965816,0.0179274646443057,0.3613589294248845,0.054593
0.1176470588235294,0.5200698080279267,0.374395236323032,0.991636052771424,0.5343406593406144,0.0068324414613677,0.6334251847963959,0.5290040754569636,0.0103588244844949,0.5005456100510219,0.4955076370170701,0.5937500000004547,0.5258646573637682,0.6844499999929935,0.0258062115148771,0.3621366224227129,0.061229
0.1188986232790988,0.5287958115183358,0.3836992928917055,0.9919133106906032,0.5449862637362912,0.0068284392736652,0.587040195949788,0.5316397003196915,0.0118363370677023,0.4819653758810865,0.4141958670260557,0.61206896551721,0.5284745592309146,0.7120799999936069,0.0470864063860099,0.3697919723635998,0.067774
0.1201501877346683,0.5375218150087449,0.3930033494603648,0.9920750444767912,0.5535714285714448,0.006829106304949,0.6427962209683766,0.5342590558931433,0.0133138496509168,0.5150460573529556,0.3450134770889441,0.6185344827590598,0.5310722335515724,0.0,0.0611753163258105,0.3807823885027209,0.074225
0.1214017521902378,0.5445026178010437,0.4023074060290241,0.9923523023959706,0.5600961538463025,0.0068271052110977,0.6028080304421994,0.5368621421773189,0.0148075986361426,0.4745922670834931,0.3068283917340508,0.6056034482762698,0.5336631147908478,0.0,0.0876919953975061,0.3841426091914509,0.080586
