采样时刻,通气速率,搅拌功率,底物流加速率,底物流加温度,底物浓度,溶氧浓度,菌体浓度,体积,c02浓度,PH值,反应温度,反应热,酸流速,基质流速,冷却水流速,青霉素浓度
9.5,0.25828970331590995,0.18719761816151248,0.0,0.8616071428571104,0.976607212878752,0.9385360626339505,0.013300143983210092,0.13622341289170237,0.08415666381573128,0.21024258760107628,0.5107758620692948,0.01331009193756343,0.0,0.06054672169829762,0.013645472610952256,4.6081e-05
10.0,0.2565445026177997,0.17435802009676138,0.0,0.8712225274726961,0.9745594268376276,0.9227900975375061,0.014421098014333245,0.13419386264003919,0.06488827282468712,0.20979335130278187,0.40840517241440466,0.014431222088926868,0.0,0.06278503281542663,2.096207541306942e-06,4.9712e-05
10.5,0.2530541012216361,0.15686639374767708,0.0,0.8853021978022753,0.972398245478265,0.9069894589511431,0.015600621486850345,0.13218054879038732,0.07756510455068277,0.20889487870620016,0.4482758620692948,0.015609142400647787,0.0,0.06509845050268906,2.096207541306942e-06,5.3519e-05
11.0,0.2530541012216361,0.13956084852996042,0.0,0.8969780219781569,0.9701169984878268,0.9022000612343088,0.016841154794152817,0.13016723494073545,0.14208963734135532,0.20709793351302608,0.4903017241381349,0.01684955906108746,0.0,0.06780567020632666,0.01222172844889026,5.7513e-05
11.5,0.25130890052355426,0.1196501674730186,0.0,0.9069368131869169,0.9677156858663128,0.9009644403621575,0.018145951794095873,0.12815392109108714,0.09992528583085103,0.20530098831985555,0.40840517241440466,0.01815383068652239,0.0,0.07076256850797533,2.096207541306942e-06,6.1705e-05
12.0,0.2530541012216361,0.10234462225530194,0.0,0.9165521978022753,0.9651742966752107,0.9052508419717444,0.019519079808998543,0.12614060724143528,0.09105297824441361,0.2030548068283906,0.45905172413858963,0.019524674509505558,0.0,0.07399688747408073,2.096207541306942e-06,6.6106e-05
12.5,0.25828970331590995,0.08708596948269332,0.0,0.9217032967034129,0.9624995012273576,0.9107837991514671,0.020962979232252238,0.12412729339178341,0.11059663196390124,0.20035938903863482,0.5118534482762698,0.020967524995142945,0.0,0.07726503822853453,0.014793355860577036,7.073e-05
13.0,0.25828970331590995,0.07443245254931696,0.0,0.9251373626374289,0.9596779588970789,0.8925884617066888,0.022481717386175985,0.12211397954213155,0.11766498559786087,0.19766397124887547,0.4213362068967399,0.022485099375987545,0.0,0.08176466607886945,0.0019620502586720017,7.5589e-05
13.5,0.26178010471204516,0.06624488276889196,0.0,0.9326923076923777,0.9567096696843741,0.8824519966758508,0.0240793615930888,0.12010066569248323,0.0915985882954356,0.19496855345911968,0.4525862068967399,0.024081473500868835,0.0,0.08585831246902378,2.096207541306942e-06,8.0699e-05
14.0,0.2652705061082088,0.05805731298846695,0.0,0.9378434065934016,0.9535746226507309,0.8724795521147701,0.025759979175309727,0.11808735184283137,0.05046155661072935,0.19182389937106947,0.519396551724185,0.025759364602339806,0.0,0.09116990323971991,0.011087470548284037,8.6075e-05
14.5,0.2670157068062906,0.05228879791589236,0.0,0.9412774725275312,0.9502728177961492,0.8700083103704674,0.02752682399069397,0.1160740379931795,0.05457083591392142,0.18912848158131013,0.4698275862074297,0.027524207145506446,0.0,0.09578455917043933,0.013219103997048532,9.1732e-05
15.0,0.263525305410127,0.04633420171195013,0.0,0.9399038461539249,0.9467975848077916,0.8847045444604813,0.029384776826024354,0.11406072414353119,0.08919003942155507,0.18598382749326348,0.40948275862092487,0.02937871836292173,0.0,0.10096758914541161,2.096207541306942e-06,9.7688e-05
15.5,0.26178010471204516,0.03833271306289987,0.0,0.9388736263737201,0.9431289127471453,0.8903031098281069,0.03133953193254753,0.11204741029387932,0.10327759263082353,0.18328840970350413,0.4892241379316147,0.03132969133596815,0.0,0.1069490493254057,2.096207541306942e-06,0.00010396
16.0,0.25828970331590995,0.030145143282474862,0.0,0.9337225274725824,0.9392668016142104,0.886771202379391,0.03339515663258251,0.11003409644422746,0.06637272539593597,0.18014375561545037,0.57543103448279,0.033382560529751665,0.0,0.11303877122811462,0.03235915581529896,0.00011057
16.5,0.25828970331590995,0.026609601786383053,0.0,0.9302884615385665,0.9351979107833118,0.8454161746052566,0.03555571824844831,0.10802078259457559,0.07340175578297498,0.17744833782569813,0.40409482758650483,0.035538684560548775,0.0,0.11887813789704553,0.027466607413866823,0.00011754
17.0,0.26178010471204516,0.018608113137325688,0.0,0.929258241758248,0.9309222402544496,0.8238966889734503,0.0378277244958554,0.1060237051469386,0.09132824097285713,0.17475292003593879,0.2672413793106898,0.03780621512601846,0.0,0.12560389742070405,2.096207541306942e-06,0.0001249
17.5,0.268760907504344,0.01042054335690068,0.0,0.92616758241752,0.9264131087762735,0.8698989633906304,0.040216056161586584,0.10401039129728673,0.07918227308028825,0.17205750224617944,0.3706896551725549,0.04018922807499019,0.0,0.13197103998786971,2.096207541306942e-06,0.00013265
18.0,0.2792321116928349,0.006885001860815976,0.0,0.9186126373627985,0.9216638460359459,0.8389209640029733,0.04272803442581611,0.10199707744763487,0.06606305482643704,0.16936208445642364,0.480603448275815,0.042694516488846444,0.0,0.13871709858453726,0.02608520664413941,0.00014084
18.5,0.29319371727748944,0.0011164867882413887,0.0,0.911057692307736,0.9166677817206295,0.8540983248042693,0.045368540075326806,0.09998376359798655,0.09057126846963753,0.16621743036837344,0.3717672413799846,0.04532887344896969,0.0,0.1459029704297338,0.006372470925601392,0.00014949
19.0,0.30890052356019737,0.0,0.0,0.8993818681319681,0.9114049048918114,0.836952718365918,0.048144080825829126,0.09798668615034956,0.03444716430235645,0.1630727762803197,0.4181034482762698,0.04809773342046593,0.0,0.1536166181731651,2.096207541306942e-06,0.00015863
19.5,0.3211169284467701,0.0011164867882413887,0.0,0.883241758241752,0.9058685452366544,0.8361435507151302,0.0510627913219611,0.09597337230069769,0.15983916792009517,0.15992812219226948,0.5495689655176648,0.05100924810099411,0.0,0.16204749982958214,0.02020765031904278,0.00016829
20.0,0.32809773123909736,0.006885001860815976,0.0,0.8626373626375425,0.9000386918166455,0.8128417093119875,0.05413117927943318,0.09396005845104582,0.08505618308903767,0.15678346810422283,0.5021551724139499,0.054068851955660205,0.0,0.17030245618658754,0.04685862337858346,0.0001785
20.5,0.3350785340313962,0.011537030145142069,0.0,0.8434065934067121,0.8939086743189474,0.7873201242181693,0.057355752413955796,0.09194674460139751,0.13207204018835839,0.15363881401617263,0.30711206896557997,0.057283338065846706,0.0,0.17950470261734772,2.096207541306942e-06,0.00018931
21.0,0.3403141361256701,0.016189058429475267,0.0,0.8262362637364049,0.8874584818050475,0.7221493242356658,0.06074383190570319,0.08994966715376052,0.06996588708329649,0.15049415992812243,0.46336206896557997,0.06066221674548906,0.0,0.18885580891684076,2.096207541306942e-06,0.00020076
21.5,0.3455497382198871,0.018608113137325688,0.0,0.809065934065984,0.8806681033364332,0.7677142107334998,0.06430599279270485,0.0879363533041051,0.09914865170417125,0.14734950584007223,0.6293103448278998,0.06421228107596975,0.0,0.19891738277164983,0.08566152117588857,0.00021288
22.0,0.34904013961605074,0.020841086713808465,0.0,0.7898351648352673,0.8735308686002667,0.7682281415387298,0.06804874279067119,0.08592303945445323,0.13404311794024837,0.14420485175201847,0.28232758620697496,0.06794304137122424,0.0,0.20900602205713764,0.05781969261212614,0.00022572
22.5,0.3525305410122428,0.020841086713808465,0.0,0.7706043956044368,0.8660267666580358,0.7335760836285701,0.07197858961531266,0.08392596200681623,0.0848349898251099,0.14106019766396827,0.07219827586231986,0.0718599320963585,0.0,0.2197036335328963,2.096207541306942e-06,0.00023935
23.0,0.3542757417102962,0.023260141421665992,0.0,0.7554945054945392,0.8581357865712276,0.7374250973188108,0.07610773523358633,0.08192888455917924,0.1130789119257577,0.1374663072776272,0.26831896551721,0.07597382218158451,0.0,0.23046890858535174,2.096207541306942e-06,0.0002538
23.5,0.3577661431064598,0.030145143282474862,0.0,0.7424450549450512,0.8498379174013294,0.7264029217513013,0.08044350082566643,0.07991557070953093,0.12110085429753936,0.1338724168912826,0.4762931034488247,0.08029693917339069,0.0,0.24205291291583805,0.0508372252920017,0.00026915
24.0,0.36125654450262346,0.039449199851134154,0.0,0.7297390109890785,0.8411131482098289,0.7329965446354372,0.08500703646761192,0.07791849326189393,0.133620393035853,0.12982929020664713,0.331896551724185,0.08483879338571254,0.0,0.2536707490346728,0.02241893965437729,0.00028546
24.5,0.3664921465968689,0.04875325641980055,0.0,0.7146291208790672,0.8319481383710507,0.710317981017365,0.08979020751478471,0.07590517941224206,0.1225263219984074,0.1257861635220081,0.36206896551766476,0.089607536516209,0.0,0.2667568847678273,2.096207541306942e-06,0.0003028
25.0,0.3664921465968689,0.05582433941198417,0.0,0.7039835164836177,0.8223028660079698,0.7401150330227875,0.09482555254573705,0.07390810196460151,0.12280650013271593,0.12129380053908179,0.6077586206902197,0.0946153961113685,0.0,0.2801881047421353,0.024626246195383304,0.00032124
25.5,0.36300174520067685,0.06047636769631737,0.0,0.6888736263736064,0.8121706608077486,0.6998644097450022,0.10010493691583083,0.0718947881149532,0.12360279588285605,0.11680143755615191,0.64870689655163,0.09987595833395604,0.0,0.2946275120092251,0.10739709717179678,0.00034089
26.0,0.35951134380454164,0.06270934127279304,0.0,0.6782280219779295,0.8015315118318743,0.6580829287495078,0.10564462991434219,0.06988147426530134,0.1390076778639613,0.11230907457322559,0.3103448275869596,0.10539737488163056,0.0,0.309296975437084,0.024630438610465936,0.00036183
26.5,0.3542757417102962,0.06270934127279304,0.0,0.6631181318681456,0.7903587378289971,0.641812098149849,0.11146903547518526,0.06788439681766434,0.13181152367751003,0.10781671159029571,0.38254310344836995,0.11118915606832754,0.0,0.32450098112084724,2.096207541306942e-06,0.00038417
27.0,0.3542757417102962,0.06047636769631737,0.0,0.6524725274724688,0.7786189872349291,0.6491055417049374,0.11757815359836006,0.06588731937002734,0.09678434148307624,0.10287511230907143,0.6864224137934798,0.1172703225219179,0.0,0.3402868935642027,0.09026269672907775,0.00040802
27.5,0.3577661431064598,0.06047636769631737,0.0,0.6394230769232081,0.7662855787983199,0.6226873113764597,0.12398825357314265,0.06387400552037548,0.18895311685885907,0.09748427672955984,0.46336206896557997,0.12365038455633708,0.0,0.3576155355562445,0.14131163898275242,0.00043352
28.0,0.36125654450262346,0.06047636769631737,0.0,0.6246565934067121,0.7533585125191701,0.6183462362769543,0.1307074700441711,0.06187692807273848,0.17848821777214147,0.0920934411500447,0.06681034482789983,0.13033885248552057,0.0,0.3754042898698242,2.096207541306942e-06,0.0004608
28.5,0.36300174520067685,0.05805731298846695,0.0,0.6095467032967008,0.7397844258947789,0.5991667760136465,0.13775207230072153,0.05987985062510148,0.20882610277130587,0.08715184186882396,0.4234913793106898,0.1373520297047863,0.0,0.39403207253444383,2.096207541306942e-06,0.00049003
29.0,0.3664921465968689,0.05805731298846695,0.0,0.5923763736263936,0.7255366376737963,0.5502340025368486,0.1451545989213461,0.05786653677544962,0.17077103056399368,0.08176100628930882,0.7984913793106898,0.14471437130711115,0.0,0.413695107922524,0.19010086950688815,0.00052139
29.5,0.36300174520067685,0.06047636769631737,0.0,0.5752060439560864,0.710588466604872,0.554640685824257,0.1529069152614068,0.05586945932781262,0.19735846088811554,0.07637017070979368,0.29418103448324473,0.15242859452504814,0.0,0.43446105961076137,0.134614255888247,0.00055507
30.0,0.36125654450262346,0.06512839598064346,0.0,0.5600961538463025,0.6949265720623312,0.5375606875738086,0.16102529061017967,0.053872381880175624,0.1575829966280316,0.07097933513027499,0.0,0.16050556828880924,0.0,0.4558292171316001,2.096207541306942e-06,0.0005913
30.5,0.35951134380454164,0.07201339784145944,0.0,0.5408653846154721,0.678504261856311,0.4820014871189251,0.1695341289015789,0.051875304432535074,0.17351874244256354,0.06603773584905781,0.43965517241440466,0.1689697476913713,0.0,0.4781852628722115,0.0012737185883299842,0.00063035
31.0,0.3542757417102962,0.08131745441012583,0.0,0.5216346153846416,0.6612748437969487,0.47955211477058945,0.17845783406951865,0.04987822698489808,0.19536280610690027,0.06064690026953912,0.88038793103442,0.1778442292094348,0.0,0.5010555517957185,0.19894686533124273,0.0006725
31.5,0.350785340314161,0.08838853740230235,0.0,0.5065247252748577,0.6432316475714066,0.45629401215938437,0.18780454075863695,0.047864913135249765,0.23988655243263435,0.055705300988318385,0.43642241379302504,0.18713444730810566,0.0,0.525272345895491,0.16078121462649775,0.00071809
32.0,0.3455497382198871,0.09769259397097585,0.0,0.4893543956045505,0.6243479919283345,0.3781218562743298,0.19757424896893377,0.045884072089624084,0.20453986885697156,0.05076370170709765,0.14547413793115993,0.19684855368504287,0.0,0.5496041680756479,2.096207541306942e-06,0.0007675
32.5,0.3403141361256701,0.10699665053963514,0.0,0.4742445054945392,0.6045771846778698,0.3972794471416705,0.20779949727896135,0.04387075823997222,0.225489328653867,0.04537286612757896,0.6831896551725549,0.20701372066577634,0.0,0.5750524392713016,0.052570788928670245,0.00082119
33.0,0.3350785340313962,0.11853368068477721,0.0,0.4615384615385665,0.5838725336301498,0.3994991908323495,0.21849655497799578,0.04187368079233522,0.26194197854916884,0.03998203054806737,0.8750000000004547,0.21765168611072996,0.0,0.6009675891461629,0.2987787494864292,0.00087966
33.5,0.331588132635261,0.1278377372534365,0.0,0.4464285714285552,0.5622407090980119,0.3228688273629885,0.22967355671067508,0.039876603344698225,0.2819722574492976,0.03459119496855223,0.25323275862092487,0.2287597327873508,0.0,0.6283645713506834,0.09936652608101423,0.00094354
34.0,0.32635253054101554,0.13956084852996042,0.0,0.429258241758248,0.5396483595172684,0.32704588199273843,0.24133863712163733,0.03787952589706123,0.26443408932275536,0.02920035938903709,0.29956896551766476,0.2403487296258507,0.0,0.6553691048103626,2.096207541306942e-06,0.0010135
34.5,0.32635253054101554,0.1510978786751025,0.0,0.4141483516484641,0.5160487926980566,0.2925797139483013,0.25351620014479664,0.03588244844942068,0.26544666293095825,0.02380952380952195,0.9568965517246397,0.2524512834168656,0.0,0.6842140875561938,0.19020777609149528,0.0010905
35.0,0.331588132635261,0.1628209899516193,0.0,0.40350274725278723,0.49141532738902627,0.2591851463062582,0.2662225150694292,0.03388537100178368,0.27990287158010635,0.0179694519317124,0.7413793103451098,0.2650728286255015,0.0,0.7140537248794676,0.34013902048414013,0.0011755
35.5,0.336823734729478,0.17901004838108747,0.0,0.3904532967032992,0.46576797452869007,0.21030704631938058,0.2794413126062588,0.031888293554146685,0.27835943413847686,0.01302785265049522,0.1422413793106898,0.27820113770527,0.0,0.7440963529328317,0.02906810997543244,0.0012697
36.0,0.34904013961605074,0.19761816151842027,0.0,0.3818681318681456,0.4390800528656978,0.2141779294055901,0.2931807273999235,0.029891216106509688,0.27593122364113604,0.008535489667565344,0.6573275862074297,0.2918511554352124,0.0,0.7743419717162859,0.06931319856116314,0.0013748
36.5,0.3577661431064598,0.21157424637141986,0.0,0.373282967032992,0.41131821083586184,0.19117132484800692,0.3074732980289756,0.02789413865887269,0.3414830762576066,0.004492362982929876,1.0,0.3060405438269232,0.0,0.8057378713035854,0.37669059138207156,0.0014926
37.0,0.36125654450262346,0.23018235950874555,0.0,0.3646978021978384,0.382529140629045,0.17089839478633628,0.3222702166255867,0.025897061211235695,0.2444873723223327,0.0013477088948796734,0.41594827586231986,0.320740771938596,0.0,0.836727789430704,0.2055457266713063,0.0016255
37.5,0.36125654450262346,0.24879047264607124,0.0,0.35611263736268484,0.3527461938094347,0.11528452084153429,0.3375714831897568,0.023916220165610014,0.345612017184259,0.0,0.34375,0.33592738467725397,0.0,0.8669734082141586,0.06280237793783486,0.0017767
38.0,0.35951134380454164,0.26274655749907083,0.0,0.3519917582418657,0.3219827110027064,0.10898613480295793,0.35335269378757195,0.021919142717973017,0.3807571691194542,0.0,0.8372844827590598,0.3515963061940675,0.0,0.896880709114129,0.25488416357126686,0.0019503
38.5,0.3542757417102962,0.27446966877558765,0.0,0.34752747252753124,0.2903187359629103,0.07788785373747942,0.3695731751958416,0.01992206527033602,0.3621277808908681,0.0022461814914613853,0.6982758620692948,0.36769862630308286,0.0,0.9252994113267705,0.3351626237810554,0.0021516
39.0,0.3525305410122428,0.2813546706363965,0.0,0.34752747252753124,0.2579076858853099,0.042645322136202424,0.3861515809681854,0.017924987822699023,0.3569174506739022,0.007637017070976526,0.38793103448279,0.3841541866439869,0.0,0.9515528790851157,0.14104122820992263,0.0023884
39.5,0.3542757417102962,0.2860066989207297,0.0,0.3519917582418657,0.22490297796516856,0.04654900931636341,0.4029984300135849,0.015944146777073342,0.3914235998466394,0.01841868823001036,0.6971982758623199,0.40087060130997787,0.0,0.9734758779348679,0.21379430334638572,0.0026711
40.0,0.36125654450262346,0.2882396724972054,0.0,0.3605769230770193,0.19156475440315024,0.03343830643397716,0.41996729872855504,0.013947069329436346,0.4249466678463641,0.03459119496855223,0.8114224137934798,0.41771336728968284,0.0,0.9907977535692399,0.36029405599389586,0.0030154
40.5,0.3664921465968689,0.2882396724972054,0.0,0.37122252747269613,0.15829323396950734,0.02148668153785671,0.4368466863525067,0.011949991881799349,0.46800562322430966,0.06064690026953912,0.5689655172418497,0.4344555956649272,0.0,1.0,0.2597410764444966,0.0034451
41.0,0.37172774869108594,0.2906587272050629,0.0,0.3818681318681456,0.1256553932554306,0.0,0.45331120709991785,0.009969150836173668,0.43944711514829776,0.09973045822102122,0.6390086206897649,0.45078752192467025,0.0,0.9978347655457036,0.25634312402002296,0.0039986
41.5,0.3787085514834416,0.295310755489389,0.0,0.3928571428571104,0.09446501042709975,0.11961466124305709,0.4689215901603338,0.007972073388536671,0.46864462598676776,0.15902964959568777,0.7607758620692948,0.46627303024415695,0.0,0.9784829826104287,0.36310716651434227,0.0047411
42.0,0.3891797556719041,0.302195757350205,0.0,0.4055631868133105,0.06584069694737002,0.18433713860823175,0.48306773718590107,0.0059749959408996745,0.5164223709951732,0.24707996406109345,0.636853448275815,0.480300743298965,0.0,0.9340956762973501,0.34215557213888637,0.0057879
42.5,0.3979057591623132,0.311685895050239,0.0,0.4206730769230944,0.041250588671783696,0.2974456545510211,0.4949280490681764,0.003994154895273994,0.47675504566412047,0.377358490566035,0.6023706896553449,0.4920636430208562,0.0,0.8518844306107797,0.31674115190796814,0.0073724
43.0,0.4118673647469393,0.3163379233345722,0.0,0.43337912087929453,0.022148813798924194,0.42498797183221804,0.5036971959879932,0.001997077447636997,0.4609765928372706,0.5619946091644188,0.6605603448278998,0.5007628630392519,0.0,0.7147980242231321,0.37091973202082795,0.0099712
43.5,0.42757417102964723,0.3161518422032046,0.9880316998220929,0.44848901098907845,0.009221747519774243,0.5785986091064181,0.508976580358087,0.0,0.4735600318518301,0.7982929020664855,0.5980603448283546,0.505994894320033,0.5202999999893486,0.510081872927067,0.3750303950093491,0.014579
44.0,0.43979057591621995,0.318570896911055,0.9884475867008619,0.46359890109886237,0.008171840279145656,0.6211892577527021,0.5122792460811348,0.0014775125832109381,0.5247294069071282,0.9797843665768191,0.5334051724139499,0.5092705181626617,0.6958099999932457,0.24470532512235127,0.34969772687254225,0.020924
44.5,0.45026178010471085,0.3232229251953811,0.9888865784062291,0.4763049450550625,0.007544163841133267,0.6370336351309973,0.5153216031757651,0.0029550251664218763,0.4643682228841635,1.0,0.5409482758623199,0.5122920807615859,1.0,0.08728601393732555,0.3613463521796366,0.027544
45.0,0.4642233856893654,0.33010792705619707,0.9893255701115964,0.48729395604402725,0.007186635073041194,0.6169356602370648,0.5182012673776345,0.0044325377496328144,0.5193716145142104,0.9115004492362964,0.5269396551725549,0.5151465335585014,0.9038599999978653,0.0452094187684417,0.3641133461341741,0.034302
45.5,0.4764397905759097,0.3371790100483807,0.9900418197361429,0.5,0.006992528969468819,0.6355137121112726,0.5209751811992093,0.005910050332847305,0.45424248680213525,0.8086253369272214,0.5140086206897649,0.5178977315184032,0.9575699999990578,0.027332025169389193,0.34816539915984007,0.041101
46.0,0.49214659685864603,0.3489021213248975,0.9907580693606896,0.5106456043956769,0.006893141308189492,0.6466124305646694,0.5236921525083176,0.007387562916054691,0.5282684991299731,0.7012578616352201,0.5484913793106898,0.5205877917458628,0.8297399999962194,0.0015348129087103376,0.35196372722470515,0.047877
46.5,0.507853403141354,0.3604391514700396,0.9913356900256464,0.5236950549451649,0.0068484502121779825,0.6371211127148673,0.5263603159495976,0.008865075499269182,0.507328870144808,0.5911949685534559,0.5797413793106898,0.5232384521013039,0.8460499999965816,0.017927464644305707,0.36135892942488457,0.054593
47.0,0.5200698080279267,0.37439523632303207,0.991636052771424,0.5343406593406144,0.006832441461367891,0.6334251847963959,0.5290040754569636,0.010358824484494988,0.5005456100510219,0.4955076370170701,0.5937500000004547,0.5258646573637682,0.6844499999929935,0.025806211514877126,0.3621366224227129,0.061229
47.5,0.5287958115183358,0.38369929289170557,0.9919133106906032,0.5449862637362912,0.006828439273665367,0.587040195949788,0.5316397003196915,0.011836337067702374,0.4819653758810865,0.4141958670260557,0.61206896551721,0.5284745592309146,0.7120799999936069,0.047086406386009985,0.3697919723635998,0.067774
48.0,0.5375218150087449,0.39300334946036486,0.9920750444767912,0.5535714285714448,0.00682910630494912,0.6427962209683766,0.5342590558931433,0.013313849650916865,0.5150460573529556,0.34501347708894414,0.6185344827590598,0.5310722335515724,0.0,0.06117531632581057,0.3807823885027209,0.074225
48.5,0.5445026178010437,0.40230740602902415,0.9923523023959706,0.5600961538463025,0.006827105211097859,0.6028080304421994,0.5368621421773189,0.014807598636142671,0.47459226708349317,0.30682839173405085,0.6056034482762698,0.5336631147908478,0.0,0.08769199539750615,0.3841426091914509,0.080586
49.0,0.551483420593371,0.40695943431336445,0.9924909313555602,0.5666208791209328,0.006819767866976567,0.6173949175523781,0.5394652284614946,0.01628511121935361,0.524385328496574,0.2816711590296457,0.5905172413795299,0.5362472029487408,0.0,0.06919277352861036,0.3867775420708854,0.08686
49.5,0.5619546247818334,0.41403051730554097,0.9924909313555602,0.5752060439560864,0.006808428335152751,0.6078051874207233,0.5420683147456703,0.017778860204579416,0.4973997502973821,0.24887690925426398,0.5765086206902197,0.5388231394089749,0.0,0.09309831517557773,0.3899910282317232,0.093051
50.0,0.5724258289703243,0.42333457387420736,0.9924909313555602,0.58379120879124,0.006793086615626412,0.6120478502383762,0.5446469970959318,0.019256372787790355,0.474739729259445,0.22731356693620697,0.5625000000004547,0.5413909241715499,0.0,0.0998443737722453,0.3894229559880265,0.099163
