采样时刻,通气速率,搅拌功率,底物流加速率,底物流加温度,底物浓度,溶氧浓度,菌体浓度,体积,c02浓度,PH值,反应温度,反应热,酸流速,基质流速,冷却水流速,青霉素浓度
8.0,0.5471698113207424,0.5433070866141634,0.0,0.9407821229051478,0.9821114046491912,0.9129375917441411,0.0102488733709553,0.14008072228616086,0.029806790019489438,0.1686942416869428,0.1796407185611315,0.010257084745762708,0.0,0.05002677835614576,2.088092444019409e-06,3.6153e-05
8.2,0.5498652291105373,0.5450966356478091,0.0,0.9469273743018221,0.9814244078851595,0.9151728125973051,0.010627258332995007,0.13927025756569122,0.06902625057144918,0.16788321167883424,0.23952095807908336,0.01063552542372881,0.0,0.051535292500613866,0.002374161108860602,3.7401e-05
8.4,0.5498652291105373,0.5476020042949159,0.0,0.9513966480446925,0.9807240713781368,0.9102909123259657,0.011013763144005519,0.13845979284521803,0.0629724982555761,0.16707218167072568,0.22754491017622058,0.011021830508474573,0.0,0.05301908816114895,0.006226065240360311,3.8672e-05
8.6,0.5525606469003037,0.5493915533285474,0.0,0.9569832402235079,0.9800103951281232,0.9008496063342388,0.011407575819089764,0.1376493281247484,0.08766391569019033,0.16626115166261002,0.11976047904317966,0.011415999999999996,0.0,0.05455094754044269,0.00100679465281286,3.9966e-05
8.8,0.5525606469003037,0.5511811023622073,0.0,0.9614525139663783,0.9792767092636231,0.9568413326809324,0.011810320328041898,0.1368550726986868,0.06472414042010538,0.16545012165450146,0.14970059880215558,0.01181830508474576,0.0,0.056123317768404436,2.088092444019409e-06,4.1284e-05
9.0,0.5525606469003037,0.5536864710092999,0.0,0.9653631284913899,0.9785296836561322,0.9516591788621511,0.01222037270106776,0.13604460797821716,0.02998484155819156,0.1646390916463929,0.22155688622660819,0.01222874576271186,0.0,0.05767371601064795,0.005646201968653546,4.2626e-05
9.2,0.5552560646900417,0.5569076592698536,0.0,0.9709497206704327,0.9777693183056505,0.9030292246786189,0.012639356907961512,0.13525035255215556,0.056254661822381535,0.1646390916463929,0.13772455089565483,0.012647728813559318,0.0,0.05927561109441858,0.005623441761013634,4.3993e-05
9.4,0.5552560646900417,0.5586972083034993,0.0,0.9765363128490208,0.9769889433406822,0.9413059917263471,0.013067272948723153,0.13443988783168592,0.11962176078535164,0.1646390916463929,0.05389221556833945,0.013075118644067792,0.0,0.06084935457148772,2.088092444019409e-06,4.5386e-05
9.6,0.5579514824797798,0.560486757337145,0.0,0.9815642458099774,0.9761885587612278,0.9245029135714606,0.013503308838455602,0.13362942311121628,0.06086475301364258,0.16382806163828434,0.13173652694240445,0.013511322033898302,0.0,0.06252609173161111,2.088092444019409e-06,4.6806e-05
9.8,0.5606469002695462,0.5629921259842519,0.0,0.985474860334989,0.9753748344387824,0.9311196121169001,0.013949088546953023,0.13283516768515113,0.039897981280527406,0.16382806163828434,0.2155688622733578,0.013956610169491523,0.0,0.0640668772301029,0.006593987128998165,4.8252e-05
10.0,0.5633423180592843,0.5654974946313445,0.0,0.989385474860228,0.9745411005018505,0.9270272674703097,0.014403800089318339,0.1320247029646815,0.051557950963643795,0.16382806163828434,0.11976047904317966,0.014410847457627114,0.0,0.06570035704334351,0.004552667955715726,4.9726e-05
10.2,0.5633423180592843,0.5672870436649902,0.0,0.9916201117318906,0.9736940268219278,0.9168964903696466,0.014867443465551543,0.13121423824421186,0.06609080628473807,0.1646390916463929,0.0718562874244526,0.014874576271186437,0.0,0.06714913485164015,2.088092444019409e-06,5.1227e-05
10.4,0.5660377358490507,0.5683607730851747,0.0,0.9938547486033258,0.9728269435275186,0.9368689115252895,0.015340830660549715,0.13041998281815026,0.07095113207093184,0.1646390916463929,0.16167664670501836,0.015347796610169486,0.0,0.06867618785905802,0.001058057322313764,5.2758e-05
10.6,0.5660377358490507,0.5694345025053593,0.0,0.9960893854749884,0.9719331807471279,0.9075775098972478,0.015823961674312857,0.12960951809768062,0.07471427540242054,0.1646390916463929,0.2155688622733578,0.015830508474576267,0.0,0.07002197198430038,0.0078021574171131605,5.4318e-05
10.8,0.5687331536387887,0.571224051539005,0.0,0.9977653631285648,0.971026078223746,0.907388461367379,0.016316836506840973,0.12879905337720743,0.12256682947956016,0.1646390916463929,0.1077844311366789,0.016322711864406775,0.0,0.07147074979259702,0.003808471808663904,5.5908e-05
11.0,0.5714285714285836,0.5722977809592038,0.0,0.9983240223464236,0.9700989660858779,0.891841999911037,0.016819455158134062,0.12800479795114938,0.011525227978152586,0.16545012165450146,0.08982035927692777,0.016825762711864402,0.0,0.07272727272585902,2.088092444019409e-06,5.753e-05
11.2,0.5741239892183501,0.5740873299928353,0.0,1.0,0.9691518443335233,0.9278724256038444,0.01733344159798628,0.1271943332306762,0.10826014773465509,0.16545012165450146,0.1856287425107439,0.017338305084745757,0.0,0.07416231804308177,0.003889280986247814,5.9183e-05
11.4,0.5795148247978545,0.5765926986399279,0.0,1.0,0.9681847129666824,0.9377140696588242,0.017857171856603467,0.12638386851020655,0.046346334303794395,0.16545012165450146,0.17365269460788113,0.01786169491525423,0.0,0.07543257346741766,0.009073805715526628,6.0868e-05
11.6,0.5822102425875926,0.5790980672870347,0.0,1.0,0.9671975719853552,0.932565277345315,0.01839226990377979,0.12558961308414496,0.06151921272346672,0.16545012165450146,0.05389221556833945,0.018395932203389826,0.0,0.0768401538024926,0.00042966678220777266,6.2587e-05
11.8,0.584905660377359,0.5808876163206804,0.0,0.9988826815642824,0.9661904213895416,0.9070103643076397,0.018937923754618165,0.12477914836367532,0.06499362383003299,0.16545012165450146,0.1437125748489052,0.01894101694915254,0.0,0.07807607799914376,2.088092444019409e-06,6.4339e-05
12.0,0.5902964959568919,0.5826771653543261,0.0,0.997206703910706,0.9651565913077462,0.9290623192918481,0.01949494539401567,0.12398489293761372,0.0,0.16545012165450146,0.2574850299388345,0.01949830508474576,0.0,0.07951798956190344,0.01093617536635581,6.6126e-05
12.2,0.5902964959568919,0.5844667143879718,0.0,0.9938547486033258,0.9641027516114643,0.9207664249810961,0.020063334821972312,0.12317442821714053,0.06286662977310459,0.16545012165450146,0.1137724550862913,0.02006508474576271,0.0,0.08078824498623935,0.009099698061832584,6.7949e-05
12.4,0.5929919137466584,0.5848246241946953,0.0,0.9916201117318906,0.9630289023006962,0.9119256260842512,0.020643092038488083,0.12236396349667089,0.024368999783450834,0.16545012165450146,0.0,0.020645423728813554,0.0,0.08229195275883158,2.088092444019409e-06,6.9809e-05
12.6,0.5929919137466584,0.5858983536148799,0.0,0.9882681564247378,0.9619283735039462,0.8824229349228236,0.02123502902846007,0.1215697080706093,0.09014220062077427,0.1646390916463929,0.12574850299279206,0.02123661016949152,0.0,0.08375446305820212,0.0008849335777793461,7.1705e-05
12.8,0.5956873315363964,0.5869720830350644,0.0,0.9860335195530752,0.9608011652212144,0.8691895378319483,0.02183833380699119,0.12075924335013966,0.05583118789249536,0.1646390916463929,0.2155688622733578,0.021839999999999995,0.0,0.08524443833972047,0.011119092264452722,7.364e-05
13.0,0.5956873315363964,0.5887616320687101,0.0,0.9832402234637811,0.9596539473239962,0.891664071882925,0.022455442328772685,0.11996498792407806,0.08440605375231586,0.16382806163828434,0.08383233532731538,0.02245559322033898,0.0,0.08672754737570185,0.005430919637674189,7.5614e-05
13.2,0.5983827493261629,0.5905511811023558,0.0,0.9810055865923459,0.9584867198122917,0.901939415506428,0.023083918639113313,0.11915452320360842,0.03754481364740983,0.16382806163828434,0.06586826347120223,0.02308338983050847,0.0,0.08838917879564397,2.088092444019409e-06,7.7628e-05
13.4,0.6010781671159009,0.5937723693629238,0.0,0.9793296089387695,0.95728614294311,0.9099128152662264,0.023726198692704318,0.11834405848313523,0.09857318158850842,0.16301703163016867,0.20359281437049503,0.02372474576271186,0.0,0.0899615490236057,0.005289764588457851,7.9684e-05
13.6,0.6037735849056673,0.5977093772369244,0.0,0.9765363128490208,0.9560655564594418,0.8901628041457244,0.02438065851975153,0.11754980305707363,0.07258728134549214,0.16220600162206011,0.19161676646399428,0.02437830508474576,0.0,0.0917536391087499,0.011895027416653782,8.1781e-05
13.8,0.6091644204851718,0.6030780243378615,0.0,0.9737430167597267,0.9548182904897917,0.9133712913126644,0.025048922090049126,0.11673933833660399,0.03473448665816509,0.16220600162206011,0.05988023951795185,0.025045423728813555,0.0,0.09343586926530285,0.0011808998007959714,8.3921e-05
14.0,0.6145552560647047,0.6077308518253375,0.0,0.9703910614523465,0.95354434503416,0.9100128997820391,0.025730989403597092,0.1159450829105424,0.06992132046870864,0.16139497161395155,0.16167664670501836,0.02572610169491525,0.0,0.09528288931474263,2.088092444019409e-06,8.6106e-05
14.2,0.6199460916442092,0.6109520400858912,0.0,0.9664804469273349,0.9522437200925464,0.9047417819492019,0.026426860460395437,0.11513461819007276,0.029200452347152378,0.160583941605843,0.3173652694604243,0.026421694915254236,0.0,0.09706811315434986,0.013274630094423532,8.8335e-05
14.4,0.6226415094339757,0.6141732283464449,0.0,0.9614525139663783,0.9509097457934554,0.8792647124238258,0.027137347245341236,0.11432415346960312,0.1266908880922018,0.15977291159772733,0.17365269460788113,0.027130847457627116,0.0,0.09898379565915916,0.013108209126634445,9.0611e-05
14.6,0.6280323450134802,0.6188260558339209,0.0,0.9575418994413667,0.9495557618798782,0.8847693607935607,0.027861637773537413,0.11352989804354152,0.084223190009865,0.15896188158961877,0.029940119758975925,0.027853559322033893,0.0,0.1009063444095054,2.088092444019409e-06,9.2934e-05
14.8,0.6334231805930131,0.6227630637079358,0.0,0.9525139664804101,0.9481684286088237,0.857535251990571,0.02860135601477812,0.11271943332306833,0.09858761819975453,0.1581508515815102,0.19760479041724466,0.02859254237288135,0.0,0.10301428178934932,0.0030229314312203138,9.5306e-05
15.0,0.6388140161725175,0.6274158911954117,0.0,0.9486033519551711,0.9467544158517874,0.8447800364752478,0.02935568998416629,0.11192517789700673,0.0836505377637689,0.15652879156528599,0.27544910179494764,0.02934508474576271,0.0,0.10512908541473018,0.017030064355009113,9.7728e-05
15.2,0.641509433962284,0.6313528990694266,0.0,0.9435754189944419,0.9453070537372738,0.894855655887195,0.030126263651496083,0.1111147131765371,0.08462741512475636,0.15571776155717743,0.08383233532731538,0.03011389830508474,0.0,0.10727822026779582,0.005671885505715099,0.0001002
15.4,0.644204851752022,0.6360057265569026,0.0,0.9379888268156265,0.9438330121367783,0.8692340198389754,0.03091145304697333,0.11032045775047905,0.02675104063906064,0.15490673154906887,0.10179640718342853,0.030897627118644067,0.0,0.10951661631284179,2.088092444019409e-06,0.00010272
15.6,0.6495956873315265,0.6413743736578255,0.0,0.9307262569832346,0.9423256211788057,0.8474044748899079,0.031713694125289266,0.10950999303000586,0.05006135559779604,0.1540957015409603,0.2874251496978104,0.03169898305084746,0.0,0.11170694863912911,0.010212651334499872,0.0001053
15.8,0.6549865229110878,0.6467430207587626,0.0,0.9234636871508428,0.9407848808633557,0.8520528446243496,0.03253136291664975,0.10869952830953622,0.05500348884771783,0.15328467153284464,0.22754491017622058,0.032515254237288134,0.0,0.11404833836722936,0.015466291923676035,0.00010794
16.0,0.6603773584905923,0.6528274874731466,0.0,0.9156424581005922,0.9392107911904284,0.8715804457097107,0.03336608339084893,0.10790527288347462,0.10170592622891655,0.15247364152473608,0.077844311374065,0.03334779661016949,0.0,0.11632793188549706,0.0004999102120248974,0.00011062
16.2,0.6657681940700684,0.6596277738010059,0.0,0.9078212290503416,0.9376100220315194,0.8617276811529742,0.03421785554788681,0.10709480816300143,0.03637063593272538,0.15085158150851186,0.2574850299388345,0.03419796610169491,0.0,0.11875858280557765,0.0024194727148960245,0.00011337
16.4,0.6711590296495729,0.6678596993557591,0.0,0.8994413407820048,0.9359692336436375,0.8636070459499159,0.035086679387763386,0.10630055273693984,0.05931041120281033,0.1500405515004033,0.38323353293162654,0.03506576271186441,0.0,0.12116863498904741,0.0200648979131604,0.00011618
16.6,0.6765498652291342,0.6760916249105264,0.0,0.8905027932960365,0.9342950958982785,0.8334371246830656,0.03597336689537575,0.1054900880164702,0.05924304035032846,0.14922952149229474,0.1796407185611315,0.03594983050847458,0.0,0.12377780829308874,0.011725891928687457,0.00011904
16.8,0.6846361185983767,0.6828919112383574,0.0,0.8798882681564919,0.9325876087954422,0.8459810506650083,0.036878730055620965,0.10469583259041215,0.0875099251702317,0.14841849148418618,0.1137724550862913,0.036852881355932204,0.0,0.1262427904408541,0.00036453917887851805,0.00012197
17.0,0.6900269541778812,0.6882605583392944,0.0,0.8692737430169473,0.9308467723351286,0.8478381744584329,0.03780195688360197,0.10388536786993896,0.08989196602584154,0.14679643146796195,0.3173652694604243,0.0377735593220339,0.0,0.1288862949725802,0.010644051233436199,0.00012496
17.2,0.6981132075471805,0.6929133858267704,0.0,0.8586592178771753,0.9290659166458423,0.8639517815043831,0.03874385936421583,0.10309111244387736,0.03733788888621545,0.1459854014598534,0.2874251496978104,0.03871457627118644,0.0,0.13152293325876932,0.020477087361611662,0.00012802
17.4,0.7061994609164515,0.6989978525411544,0.0,0.8474860335195444,0.9272450417275833,0.8424336106045107,0.039705249482359636,0.10228064772340772,0.04850220158321503,0.14517437145174483,0.09580838323381613,0.03967322033898305,0.0,0.13430376270123442,0.003435747307404784,0.00013114
17.6,0.711590296495956,0.7036506800286304,0.0,0.8357541899442822,0.9253908174518468,0.8655642542591533,0.04068612723803337,0.10147018300293453,0.052164288635980854,0.14436334144362917,0.22754491017622058,0.04065084745762712,0.0,0.13711205712584734,0.0031058287012482528,0.00013433
17.8,0.7196765498652553,0.7083035075161064,0.0,0.8251396648047375,0.9234965739471378,0.8443129754014524,0.041686492631237054,0.10067592757687649,0.12030509371766795,0.14274128142741205,0.37125748502876377,0.04165016949152542,0.0,0.13996154902368194,0.01869698855307721,0.00013759
18.0,0.7250673854447598,0.7143879742304904,0.0,0.8145251396647382,0.921562311213456,0.8375739513366849,0.04270715764686776,0.0998654628564033,0.12407786145665406,0.1419302514193035,0.22754491017622058,0.04266847457627118,0.0,0.14292090085010778,0.0136364965149737,0.00014093
18.2,0.7331536388140023,0.7204724409448744,0.0,0.8050279329611385,0.9195880292508015,0.838830568035231,0.043748934269822584,0.09907120743034525,0.09062342099564497,0.14111922141118782,0.17365269460788113,0.043707118644067795,0.0,0.14588711892207054,0.0030070619286456956,0.00014434
18.4,0.7412398921833017,0.7265569076592726,0.0,0.7944134078211391,0.9175737280591744,0.8438347938258985,0.0448118225001015,0.09826074270987206,0.09710064724140421,0.14030819140307926,0.3353293413128995,0.044767457627118645,0.0,0.14890826695832893,0.01194159187815562,0.00014782
18.6,0.7466307277628061,0.7333571939871035,0.0,0.783240223463963,0.9155127377670789,0.8652528802099564,0.045896634322601604,0.09746648728381047,0.1078318616010202,0.13868613138686214,0.3233532934136747,0.04584813559322034,0.0,0.1519843449588829,0.019792401849214658,0.00015138
18.8,0.7547169811321055,0.7394416607014875,0.0,0.7703910614525284,0.9134117282460108,0.8134869445309381,0.0470025577524258,0.09665602256334083,0.045528259666514276,0.13787510137874648,0.1856287425107439,0.04695186440677966,0.0,0.15507415545051081,0.0076960823209565035,0.00015502
19.0,0.76010781671161,0.7440944881889635,0.0,0.7569832402236898,0.91127069949597,0.8226835994840105,0.04813202874426535,0.09586176713727923,0.12002117369649429,0.13706407137063792,0.26946107784533524,0.048078644067796605,0.0,0.15833562208056245,0.00783264356679598,0.00015874
19.2,0.7654986522911145,0.7473156764495315,0.0,0.7435754189943964,0.9090829816454609,0.8070592945153692,0.049283423328326095,0.09505130241680959,0.043300209330863065,0.13625304136252936,0.34730538921940024,0.0492271186440678,0.0,0.16163828618383586,0.017798064755922865,0.00016255
19.4,0.773584905660357,0.7491052254831772,0.0,0.7318435754191341,0.9068485746944837,0.8265424135937032,0.050458365474402175,0.094257046990748,0.0409566661052429,0.1354420113544208,0.2634730538884469,0.05039864406779661,0.0,0.16493408404157225,0.013507870020421536,0.00016644
19.6,0.7789757412399183,0.7516105941302698,0.0,0.7206703910615033,0.9045674786430382,0.8112628441795309,0.05165766716739069,0.09344658227027836,0.1199056808065253,0.13381995133819657,0.2574850299388345,0.05159322033898305,0.0,0.16830541060021512,0.00816757359481818,0.00017042
19.8,0.7870619946091608,0.7534001431639155,0.0,0.7100558659219587,0.9022396934911245,0.8246408077932479,0.05288051642239454,0.0926523268442132,0.09465604773706116,0.13300892133008801,0.3532934131726506,0.052813559322033896,0.0,0.17175913210530142,0.014694532956363034,0.00017449
20.0,0.7951482479784886,0.7544738725841,0.0,0.6983240223462417,0.8998652192387427,0.781193007428497,0.054128537209207905,0.09184186212374357,0.04441664060056302,0.13219789132197235,0.34131736526978784,0.05405694915254237,0.0,0.1752128536103877,0.01747378399936521,0.00017865
